V1,V2
X,9534722048
X,9515886848
X,9558699008
X,9512029184
X,5941740032
X,7321862144
X,9569764608
X,9508364800
X,9543462400
X,5799170304
X,5841864704
X,5833209344
X,5816903424
X,5819082752
X,5817326592
X,5812354304
X,5812764672
X,5798193664
X,9546570496
X,9511535616
X,5795899136
X,9511112192
X,9516574720
X,9558194944
X,9562898432
X,9507202304
X,9515492096
X,9544740096
X,5903522048
X,9575549184
X,9510829056
X,9508460288
X,9515579136
X,9559198976
X,9525867776
X,5901711616
X,9509044736
X,9509222656
X,9507046400
X,9509625856
X,9503583488
X,9052887040
X,9508986880
X,9524057600
X,9517405440
X,9538577664
X,9544268288
X,9538114560
X,9506546176
X,9503517440
X,9515700736
X,5797846016
X,9559960064
X,9509365504
X,5800559104
X,9524495616
X,5815151360
X,5828078592
X,9525868288
X,9525027328
X,9545317632
X,9510433536
X,9509852928
X,9572005120
X,9506479360
X,9508773120
X,9510476288
X,5798766848
X,9503404544
X,9559339520
X,9503361280
X,5800894976
X,9509697280
X,9547581952
X,9515633664
X,9558144000
X,5816043776
X,9132042240
X,9526831104
X,5797988864
X,9527290368
X,9503673344
X,9515011328
X,9449387776
X,5800287744
X,5806776832
X,5799169280
X,9507535872
X,9504492800
X,5799922432
X,9510377216
X,5817538816
X,9523703296
X,9542668288
X,9560267776
X,9559194624
X,9541944576
X,5796752384
X,5828226816
X,9522129920
X,5821382400
X,9558370304
X,9584897536
X,9537933312
X,5796941056
X,9518539008
X,5831685888
X,9563752960
X,9525885440
X,9511897600
X,9510437888
X,9536591616
X,5799584000
X,9508671232
X,9516614656
X,9570365440
X,9559058688
X,9562851840
X,9506196992
X,9516354304
X,5919592448
X,9525033728
X,9506483200
X,9512115456
X,9562939392
X,9502430720
X,5798582528
X,9543900416
X,9545466624
X,9511772160
X,9511993856
X,5797293312
X,5827395328
X,9543417856
X,9523456000
X,9526472192
X,5797740032
X,7121114368
X,5799378432
X,9524179200
X,9558750720
X,5816395264
X,9509182976
X,5826080768
X,5830347776
X,5795668224
X,5849165312
X,5902343936
X,9564626176
X,9509129984
X,9506874368
X,5813867520
X,5828001536
X,5902118656
X,5800683520
X,5806641920
X,9522976768
X,9522932992
X,5821722112
X,9558983680
X,5819448576
X,5797390080
X,9509132288
X,9508417792
X,9537340416
X,5812939776
X,9510708992
X,5810356736
X,9521377280
X,9557997568
X,9585145344
X,5818756864
X,5843444736
X,9557770752
X,5940414208
X,5800404736
X,5798646784
X,9504453120
X,9549238272
X,5831554816
X,5829976576
X,5799998208
X,9547391744
X,9521619712
X,9511164416
X,9512199680
X,9524775168
X,9544558080
X,5830169088
X,5827874816
X,5903318016
X,9507836672
X,9559347968
X,9525592832
X,9509832960
X,9561242880
X,9504524032
X,9516156672
X,9565017856
X,9537407488
X,5812285184
X,9527331072
X,5822745600
X,9534810880
X,9505677824
X,9536911616
X,9583996928
X,9564241408
X,9565091072
X,9561928960
X,9507169024
X,9505265664
X,9516677632
X,9502331904
X,5808162816
X,9561676544
X,5833527552
X,9564422912
X,9516082688
X,9505697792
X,9505524992
X,9510199552
X,9558696448
X,5829181440
X,9539045888
X,9564212480
X,9509817344
X,9506592768
X,9505212160
X,9538180096
X,5817321472
X,6447248896
X,9543505152
X,9507023360
X,5819054080
X,5801275904
X,9558779904
X,9523260160
X,9507788544
X,9508950272
X,9504377856
X,5800392960
X,9560007936
X,6266935296
X,9538351360
X,5821590272
X,5843433472
X,9534212352
X,9514141696
X,9510429184
X,5818789632
X,9504772864
X,9523410944
X,9523372800
X,9522483456
X,9511464192
X,9522707456
X,5806948864
X,5935974912
X,9538122496
X,9510468096
X,9505425664
X,8183046912
X,9510349312
X,9511011840
X,9521811200
X,9509515264
X,9525234176
X,9544977408
X,9511934208
X,9511824384
X,5833001472
X,9546131712
X,9511257344
X,5800161024
X,9511307008
X,9509140736
X,9559014400
X,6201143296
X,9524240128
X,9511618816
X,5900229632
X,9509532672
X,9515587072
X,9576289280
X,9559617280
X,5833550592
X,9507250432
X,9547249920
X,9505236736
X,9544815616
X,9546376960
X,9542583808
X,9557447680
X,9511266816
X,9544693248
X,9509478656
X,5800242944
X,9520396288
X,9510756864
X,9514578176
X,9559246592
X,9558366464
X,5798275328
X,9548749312
X,5821458176
X,5798405120
X,9575477248
X,9583552768
X,5901955072
X,9506764032
X,5836930816
X,9523077888
X,9510224640
X,5925448192
X,5914729216
X,9508724480
X,9564256512
X,5837905664
X,9559156992
X,5823327488
X,9509312512
X,9515745024
X,9545431296
X,9511424000
X,9544513536
X,9508413696
X,9522670080
X,9509950720
X,5827395840
X,9186401024
X,9508435712
X,9504777216
X,9504457216
X,9506548736
X,9524113664
X,9563802624
X,5838736384
X,9521556992
X,5887473408
X,9505059840
X,9556167168
X,9543944448
X,9509801728
X,5938756864
X,9506417152
X,9542728192
X,9544633344
X,9563155456
X,9524416000
X,9525531392
X,9511773952
X,9545504768
X,5811362816
X,9544206080
X,9562997760
X,5821584384
X,5836470272
X,5797694464
X,5800509952
X,5811536384
X,9522824960
X,5834616064
X,5900767744
X,9510242560
X,9507822848
X,5799807232
X,9544007168
X,9543665152
X,9520516096
X,9538310656
X,5811881216
X,5799230464
X,5827437568
X,5800407808
X,9558760192
X,9504441088
X,9559256832
X,9510095872
X,9564915200
X,5837218816
X,5833450240
X,5801725440
X,9522677504
X,9510297088
X,9520409600
X,9518385920
X,9510056448
X,9524180992
X,5812442112
X,9522661376
X,5798725888
X,5826821632
X,5837881600
X,9503268096
X,9525463808
X,9506912000
X,9516023040
X,9521462272
X,9553660672
X,9563037696
X,9507588352
X,5848225024
X,5825021952
X,9524616960
X,5840328704
X,9561291520
X,9513401600
X,9595489792
X,9517486592
X,9508423424
X,5831689984
X,9510266880
X,9584379648
X,9524779776
X,9523337472
X,5830494464
X,5832396032
X,5823684608
X,9525608704
X,9508917248
X,5835022848
X,5802201600
X,9558815232
X,9510483712
X,9520615936
X,9559283456
X,9503871232
X,5840726016
X,9545156352
X,9551241984
X,9503725824
X,9509319936
X,9523589120
X,8280789248
X,9512007680
X,9546154496
X,5901954048
X,9560429056
X,9564833024
X,9523123200
X,9550838272
X,5901858816
X,9565939968
X,9510361600
X,9558652672
X,5799478272
X,9522148096
X,9515155968
X,9505655808
X,9558392576
X,5833190144
X,9507900416
X,9502792448
X,9521317376
X,9545854208
X,9510582528
X,9535211008
X,7361810688
X,9536813312
X,5827468800
X,9505989632
X,9584777472
X,5813723904
X,5830006272
X,9537846272
X,5796141568
X,9542593792
X,5826696448
X,5833778688
X,9559219968
X,9521539072
X,9561528320
X,5836070912
X,5803715328
X,9523857664
X,8781126656
X,9559979520
X,9563408896
X,9506731776
X,9520938496
X,9558912256
X,7516448000
X,9522541568
X,9547840768
X,9558919936
X,9562877440
X,9506076160
X,5827292416
X,5911670784
X,5798425344
X,9511119104
X,9562235136
X,9558063360
X,9508702464
X,9504062208
X,5808687872
X,9522267392
X,9564682240
X,9544601856
X,9554930176
X,9522332160
X,9548397568
X,9518483712
X,9559262208
X,7038841856
X,9523752960
X,9546565888
X,9516613632
X,5829193472
X,9508270848
X,9511046912
X,5901263616
X,9507748608
X,9520711168
X,5801579776
X,5829012480
X,9508831488
X,9503914240
X,9523340032
X,9503478528
X,9548752896
X,9576723712
X,9521862144
X,9508457984
X,9559905280
