V1,V2
X,182481408
X,181021952
X,259297024
X,339901440
X,209335296
X,223959808
X,337384960
X,370441216
X,362502144
X,344841216
X,361408768
X,370672384
X,452534784
X,378311680
X,333747968
X,242424320
X,344919040
X,498123776
X,237059328
X,355121408
X,337575680
X,425849088
X,387028480
X,443398656
X,373532928
X,282842624
X,378091264
X,457727744
X,343679744
X,496688640
X,333608192
X,470585344
X,424425728
X,231562496
X,360750848
X,354840064
X,493786368
X,423921920
X,488750336
X,347967232
X,344078592
X,544486144
X,470554368
X,299621120
X,344290048
X,356083712
X,430914816
X,282535936
X,456680704
X,235418624
X,294607872
X,493904384
X,344760064
X,335412480
X,354073856
X,463520000
X,498369280
X,423062784
X,220814848
X,648921600
X,368146944
X,437830400
X,344342528
X,456648704
X,378555904
X,336073472
X,273708288
X,563905536
X,639053568
X,466312448
X,504713216
X,620481792
X,440541184
X,767192320
X,573499136
X,466166784
X,222564864
X,540863232
X,316867072
X,407113728
X,388310016
X,480930816
X,615240704
X,349667584
X,474884096
X,405931008
X,240765440
X,467465472
X,467159552
X,360620032
X,396006912
X,539591424
X,384485888
X,406085376
X,540658432
X,440603904
X,534168576
X,493142272
X,484162304
X,435569408
X,500038912
X,518459904
X,468058880
X,607241984
X,568140800
X,401835008
X,234701056
X,533067008
X,289605632
X,459683584
X,554978048
X,380287232
X,379316736
X,495913728
X,340790016
X,353748992
X,767981312
X,492563456
X,527905280
X,279246592
X,529864448
X,574009600
X,565162752
X,307163648
X,536642816
X,496853248
X,336136960
X,432300800
X,459203584
X,374847232
X,633641472
X,596267776
X,477556736
X,407760128
X,378346240
X,508106752
X,491482368
X,462383872
X,585073920
X,446705920
X,729452800
X,263291136
X,334247168
X,588821504
X,423032832
X,497186816
X,340060416
X,312640768
X,331326976
X,466193152
X,506967808
X,403554048
X,470735104
X,549325824
X,639751424
X,247915520
X,308256768
X,547767040
X,434291200
X,673448704
X,515032832
X,364800768
X,343300096
X,533565952
X,675113728
X,458234624
X,633966336
X,678061056
X,288039424
X,473725440
X,600225280
X,572683520
X,569946112
X,498577152
X,501015040
X,298251008
X,483647488
X,427115520
X,422011648
X,464663808
X,557566976
X,546929408
X,664303616
X,538324736
X,311906560
X,603650560
X,411856896
X,504544768
X,317086720
X,500480512
X,332350976
X,639061504
X,762169856
X,575515136
X,315427584
X,652342784
X,572260352
X,307365120
X,577558272
X,366644224
X,546698240
X,603727616
X,495179520
X,537157376
X,543620608
X,619492608
X,310371584
X,264241152
X,536769024
X,575022848
X,740516352
X,574918656
X,350935808
X,283098112
X,506396416
X,584720384
X,407945728
X,436881920
X,432375808
X,465077504
X,370792448
X,282093312
X,291165440
X,601419776
X,718485248
X,530217984
X,563600384
X,591682304
X,631405824
X,568884480
X,539531776
X,739692288
X,578460160
X,701121792
X,390029312
X,461940224
X,499194624
X,360362496
X,529122048
X,526440704
X,640639488
X,584778240
X,446367488
X,604894720
X,493274624
X,389670656
X,617859840
X,501757440
X,496057344
X,811219712
X,392651008
X,652606464
X,581218048
X,508617472
X,533947392
X,326749440
X,575416064
X,717228544
X,380033792
X,706178048
X,568220416
X,292278528
X,515619840
X,471889664
X,593788160
X,710582528
X,384066304
X,684548352
X,529069568
X,541646336
X,299414272
X,588023808
X,424445696
X,657263104
X,315256832
X,766259456
X,573499392
X,530127104
X,277025536
X,530795520
X,633541376
X,746290688
X,625485312
X,479925504
X,541800448
X,538810112
X,477967104
X,821136640
X,759621888
X,690797568
X,524871936
X,506344960
X,599301888
X,524766464
X,352369152
X,574995712
X,604832512
X,224582144
X,264029952
X,578330368
X,672318208
X,383006976
X,511126016
X,513138944
X,416947712
X,617773568
X,669536768
X,447157248
X,660487680
X,550270208
X,502835456
X,583063296
X,779277312
X,714913792
X,617762816
X,709865472
X,617522176
X,648882688
X,573205504
X,423486464
X,585061120
X,673801216
X,341949696
X,600210432
X,584095744
X,671095808
X,542810368
X,504438784
X,572072704
X,343702016
X,289961472
X,392052736
X,394274048
X,503975936
X,216750848
X,460116736
X,611764480
X,421633280
X,543475456
X,821970944
X,507198464
X,656511232
X,458105856
X,660785664
X,433911552
X,709256960
X,508046592
X,483055360
X,678206208
X,338981632
X,621071872
X,500998144
X,361734144
X,339887104
X,452767232
X,508221440
X,625399808
X,656922112
X,346728192
X,515119360
X,629218560
X,420540160
X,603065088
X,572039680
X,304470016
X,470852096
X,502953216
X,462934528
X,518298624
X,699502592
X,601310464
X,699793152
X,567383040
X,555305216
X,383642368
X,790824704
X,389851136
X,349710080
X,437140736
X,607474944
X,834648320
X,462706176
X,537184000
X,544677120
X,386052608
X,360001792
X,389555968
X,680692480
X,586812672
X,610232832
X,651123712
X,533158144
X,668333568
X,768053248
X,658198016
X,667090944
X,938159360
X,587986688
X,585136896
X,682864640
X,370800640
X,361520640
X,352975360
X,680493568
X,507062784
X,441093120
X,576291584
X,806386944
X,616317440
X,387951616
X,554215936
X,240607232
X,752349952
X,621519872
X,346194176
X,367760128
X,783002112
X,393781504
X,608678144
X,697278208
X,667446016
X,419993088
X,576418560
X,480116480
X,568505856
X,649413376
X,675180800
X,655988992
X,556194816
X,596439040
X,628446464
X,510317056
X,346436864
X,736281088
X,652223232
X,550393600
X,705964288
X,684934912
X,672889088
X,621918464
X,723792896
X,434499328
X,617825024
X,666244352
X,395476992
X,662635264
X,375276032
X,673758208
X,592915200
X,590183936
X,499913216
X,379288064
X,634958336
X,411511552
X,757606144
X,541066240
X,658671104
X,526671360
X,505962752
X,705201152
X,413679360
X,398968320
X,702233344
X,473601792
X,681185536
X,505051648
X,627566336
X,703323904
X,825581824
X,564875776
X,413432320
X,667278080
X,674273536
X,620595200
X,407564288
X,617697792
X,519019520
X,621145600
X,780729088
X,621349376
X,653777920
X,685258496
X,812282624
X,699757568
X,700262912
X,423491584
X,676669440
X,631452160
X,740993280
X,736301568
X,616856064
X,629733376
X,650657536
X,418627840
X,810216704
X,736119552
X,543882240
X,672795392
X,710009856
X,668581376
X,666657024
X,687980544
X,714768896
X,552747776
X,573615872
X,322746880
X,584054784
X,735713024
X,708924928
X,399253248
X,511813888
X,663894016
X,639282944
X,601798656
X,411209472
X,362423040
X,633035520
X,363985664
X,648944640
X,584878592
X,536714752
X,617328128
X,557825792
X,344076032
X,357507840
X,594426624
X,816601856
X,434136832
X,667553536
X,356319488
X,552658176
X,431239168
X,419510528
X,345607936
X,741102592
X,880619776
X,335398400
X,593029120
X,737722368
X,731517952
X,453237504
X,698044672
X,358482944
X,555239424
X,634183424
X,484337664
X,587522560
X,452900352
X,421950464
X,667410176
X,719503360
X,618291968
X,478717696
X,686770688
X,570136064
X,593544448
X,715458304
X,573123584
X,744087040
X,536113664
X,602112256
X,608357376
X,235003136
X,712045312
X,590838784
X,658791424
X,727763456
X,780360960
X,696064256
X,622440704
X,560598016
X,430148864
X,407314688
X,816605952
X,384048128
X,611058176
X,543801344
X,513309184
X,614522112
X,668208384
X,699740416
X,755167232
X,591592960
X,541266944
X,759017728
X,891109376
X,400363008
X,701174528
X,593562368
X,320228352
X,304337408
X,435359232
X,680306688
X,620076544
X,634578944
X,430913280
X,588793088
X,343906048
X,419738880
X,708084736
X,631270656
X,713074688
X,663005184
X,520104704
X,696042752
X,589959936
X,653683456
X,567816960
X,560730880
X,667566080
X,767587328
X,438041600
X,577606656
X,761518080
X,665463296
X,709926912
X,360657152
X,589926400
X,355236608
X,518748928
X,576686592
X,542395904
X,430586624
X,588218880
X,717507584
X,461029120
X,362725888
X,677911552
X,733063936
X,551835136
X,493553920
X,747290624
X,880968704
X,530843648
X,778936064
X,347042304
X,576321280
X,697331456
X,383179520
X,468403712
X,814208768
X,707185664
X,717458432
X,584062464
X,666328320
X,678537728
X,546889728
X,385965312
X,582458624
X,590849024
X,938143232
X,470691328
X,573087232
X,441910016
X,765210112
X,591704832
X,730522112
X,667167488
X,593034752
X,569524736
X,462146816
X,460111872
X,562718720
X,777290496
X,819354112
X,719247872
X,699835392
X,340069120
X,381117952
X,669480192
X,429261056
X,523229440
X,621904896
X,654157568
X,672968192
X,441244416
X,523525120
X,645461248
X,838526464
X,589942784
X,582887936
X,418011904
X,401374976
X,706236160
X,746702336
X,366672640
X,708271104
X,666710784
X,662120192
X,336557312
X,664066816
X,735004416
X,858056960
X,676283136
X,744845312
X,640206080
X,632372736
X,627175424
X,705114368
X,682446592
X,382990080
X,700519680
X,703761920
X,625154816
X,674231040
X,411746816
X,703586560
X,589362432
X,419734784
X,600768256
X,576028160
X,790781440
X,342354432
X,304668672
X,739327488
X,620101376
X,420621568
X,480087552
X,778310912
X,310512384
X,666700800
X,473949440
X,734579456
X,782889728
X,765188352
X,749642496
X,478409216
X,771633920
X,617927936
X,685702144
X,441740288
X,337526528
X,571396096
X,704371200
X,561475072
X,645757696
X,702836736
X,508686848
X,828042496
X,751687168
X,543377152
X,384535040
X,673298176
X,709768448
X,775552512
X,700292352
X,793413376
X,645914624
X,370299392
X,813963776
X,420570112
X,679158272
X,517412352
X,667054080
X,863648768
X,346575616
X,544181760
X,670737408
X,636275200
X,400982272
X,810242304
X,673896192
X,694872832
X,640369664
X,657613824
X,440356608
X,779658240
X,623371264
X,389570560
X,717613056
X,587920640
X,626411776
X,664334848
X,522361344
X,465226240
X,552002816
X,684017152
X,330993408
X,215649536
X,548212224
X,594195200
X,742662144
X,594296064
X,713511424
X,704794368
X,707334144
X,695343872
X,626951424
X,517968384
X,518747648
X,551983616
X,773369600
X,663595520
X,624784896
X,757118720
X,315589376
X,663761408
X,811093504
X,615363328
X,646447360
X,362213632
X,485964800
X,559023872
X,772794112
X,670634496
X,672408064
X,629712128
X,583684096
X,808690432
X,779403520
X,960098048
X,761424128
X,693566208
X,705193216
X,880309760
X,516414464
X,596129792
X,795493376
X,478647552
X,867572480
X,579743744
X,447054848
X,790450432
X,661149440
X,752708352
X,315668992
X,690178816
X,677895168
X,747708160
X,670768896
X,484635136
X,842390272
X,527547648
X,691061504
X,634749184
X,554295040
X,430660352
X,484658432
X,782455296
X,693280768
X,675630080
X,659437824
X,727601152
X,700732672
X,576259840
X,580984576
X,566343936
X,544701440
X,636768768
X,702661120
X,635982848
X,479704576
X,590816000
X,787472896
X,767562240
X,437409536
X,789471744
X,947688704
X,469837312
X,512304640
X,540560128
X,425362176
X,731364864
X,783543296
X,577076736
X,807802880
X,593295872
X,718939136
X,564061440
X,625309440
X,823354368
X,737968896
X,644824576
X,353424384
X,571005952
X,815200768
X,539302912
X,567437568
X,767239424
X,608006144
X,802007296
X,332827904
X,711063552
X,449323008
X,834783488
X,775687936
X,507367168
X,633626624
X,416950272
X,576318464
X,672601856
X,441363456
X,698619904
X,619536128
X,385791488
X,791599360
X,633244672
X,710751744
X,641899520
X,666212096
X,634017024
X,535547392
X,709501696
X,696883968
X,710872576
X,547452672
X,430589952
X,720209408
X,415648256
X,394584064
X,582808832
X,772958976
X,336924928
X,642996992
X,925569024
X,635736320
X,781488640
X,537943552
X,397859840
X,707727104
X,887336192
X,616748544
X,560269056
X,632901376
X,668544768
X,548540416
X,460377088
X,458499584
X,402028544
X,406014464
X,586641920
X,800471808
X,627948800
X,442396672
X,214911488
X,683283456
X,359591424
X,748189696
X,589414656
X,704763904
X,798164992
X,593711872
X,572593408
X,671791872
X,679325440
X,658831104
X,839912704
X,618273024
X,472062208
X,399770368
X,656155904
X,633868288
X,487862784
X,706308608
X,391078912
X,340927232
X,914220544
X,630357760
X,520332800
X,834892800
X,581853952
X,780250624
X,873656832
X,541930496
X,845162752
X,588644608
X,509261824
X,732131328
X,384078080
X,285087488
X,361705472
X,665448192
X,662065152
X,530788864
X,539604992
X,697203968
X,739919104
X,736396544
X,701157376
X,651024128
X,680425984
X,722051072
X,785340672
X,387749632
X,419061504
X,589496576
X,647151872
X,590987520
X,506905088
X,680373248
X,557911552
X,790315520
X,523444224
X,823112192
X,715901440
X,415413248
X,540507904
X,859921664
X,448587776
X,833227776
X,351230208
X,781157376
X,477940480
X,591075584
X,709582592
X,789894656
X,588317696
X,633186816
X,743446016
X,548656896
X,949148160
X,870823168
X,443096832
X,578278656
X,666359808
X,699448832
X,587336960
X,776584192
X,830793728
X,695961600
X,669891840
X,684402944
X,690023424
X,680293632
X,626378496
X,742859264
X,665545728
X,847478272
X,598591744
X,546389504
X,605453056
X,701556480
X,417401344
X,635223296
X,660571392
X,798923776
X,591649536
X,423894784
X,772514816
X,501026816
X,785826560
X,646141696
X,393975040
X,678057216
X,855710464
X,738887936
X,393987072
X,631175936
X,406784768
X,709217792
X,765146624
X,676358656
X,667902976
X,585696256
X,418850304
X,581392640
X,544602112
X,636951040
X,607661824
X,907025408
X,730623232
X,612895488
X,822140416
X,627876864
X,562841856
X,546257920
X,544174336
X,662250496
X,427950336
X,525552384
X,597928448
X,737785088
X,520293888
X,676306944
X,412907776
X,424210944
X,482046720
X,750916864
X,452163584
X,615161344
X,638444544
X,618301952
X,433059072
X,468020992
X,1063928832
X,624750336
X,590160640
X,694643712
X,617379072
X,511634944
X,478855936
X,704305408
X,468724480
X,458233344
X,505263104
X,432189184
X,628982528
X,594392576
X,931290880
X,600120576
X,536017664
X,458093824
X,721890560
X,406656000
X,409744896
X,630102528
X,500599296
X,363022080
X,728164608
X,638620928
X,444647424
X,585756416
X,626859264
X,738515200
X,327287552
X,600886528
X,763080448
X,617691648
X,555829504
X,821383168
X,485001216
X,407631872
X,579959296
X,668115712
X,664248064
X,426273024
X,442098688
X,585351936
X,611020288
X,626516480
X,923202560
X,735194112
X,755569920
X,362829312
X,396035840
X,706037248
X,705850880
X,507532032
X,692026368
X,884848640
X,698956544
X,824334080
X,862060800
X,435668480
X,764722944
X,884977664
X,657000448
X,485143296
X,507641600
X,783141632
X,629836544
X,712540416
X,738786816
X,632556800
X,362443776
X,462770176
X,745126144
X,446159360
