V1,V2
X,181505280
X,181387776
X,107881216
X,176717568
X,154443264
X,112525056
X,328105472
X,322921472
X,199339008
X,224911872
X,327042816
X,224826880
X,181449472
X,223783936
X,335426304
X,525773056
X,329345792
X,334037760
X,344964608
X,202293504
X,208631808
X,457468928
X,490301184
X,213799168
X,216090880
X,449415936
X,201954560
X,374200320
X,396625152
X,263843072
X,214815232
X,329253632
X,348373248
X,234865664
X,399801344
X,274231808
X,213678080
X,397810432
X,484622848
X,210103552
X,215857664
X,234550272
X,278650368
X,364519424
X,207734272
X,337247744
X,422321920
X,510070784
X,419572224
X,344163072
X,499003904
X,228321024
X,321353216
X,458538496
X,490877440
X,470030336
X,304737792
X,493443840
X,343327744
X,311951104
X,499618560
X,313657856
X,473495296
X,348212992
X,286260480
X,388950016
X,516893696
X,326958592
X,400049152
X,495872768
X,686832896
X,332035584
X,538490880
X,734467328
X,458699008
X,578613760
X,343970816
X,343404544
X,360080896
X,587261184
X,287618304
X,463654656
X,389494784
X,224514048
X,496779008
X,389390848
X,438655232
X,240807168
X,466745856
X,362317568
X,360976896
X,464288768
X,381387008
X,774974208
X,340462848
X,371742976
X,237479168
X,527713280
X,610782976
X,267726336
X,215081984
X,390104064
X,453602304
X,415329792
X,542357760
X,693056256
X,617171200
X,318777600
X,612941056
X,379456256
X,348952064
X,330431744
X,305429760
X,297921280
X,473188352
X,314137344
X,565182976
X,409936896
X,437267200
X,215908352
X,574167040
X,559889152
X,262331136
X,529645056
X,526395648
X,530605824
X,547172096
X,337401600
X,352322560
X,378944512
X,452240128
X,532380672
X,435723008
X,335569152
X,378080256
X,378462976
X,270995968
X,383126272
X,585276416
X,478118656
X,348141568
X,578328576
X,382566912
X,575543552
X,309500160
X,333955584
X,362049792
X,510595328
X,540540928
X,418278912
X,362230528
X,506168832
X,313518336
X,375737088
X,279465216
X,653405440
X,439827968
X,786347776
X,438791168
X,358658816
X,632815872
X,287619584
X,626297600
X,479739136
X,283088128
X,355700992
X,426408704
X,620912640
X,551167744
X,215400192
X,220279040
X,373120000
X,348555264
X,341649152
X,314045952
X,262607872
X,512985600
X,498702080
X,383198208
X,330638336
X,455735808
X,309324032
X,504107264
X,679225344
X,832751104
X,676211712
X,476924416
X,534027520
X,271863808
X,658107904
X,710654720
X,380353280
X,261158144
X,477207296
X,336200960
X,387444224
X,470367232
X,591153664
X,638376704
X,571108096
X,289558016
X,307150848
X,541445376
X,282034944
X,334991872
X,655188480
X,428708608
X,326237440
X,509978624
X,492456448
X,267114496
X,620215552
X,287911424
X,521517312
X,657959424
X,391052800
X,301218816
X,392145152
X,510917632
X,650716160
X,243475200
X,327731968
X,361671936
X,287831296
X,674503936
X,387527424
X,412614912
X,574575872
X,411496448
X,315880192
X,508111872
X,551091712
X,300746752
X,410495232
X,273431040
X,318137856
X,485207296
X,490246656
X,521079808
X,355954688
X,282580480
X,336283648
X,313404928
X,565415936
X,628627456
X,215780096
X,559853568
X,578260224
X,663074560
X,404237312
X,348910848
X,288796416
X,557881344
X,514724608
X,511522560
X,443234304
X,376186880
X,560834560
X,403645440
X,362081792
X,541964544
X,357813504
X,731627008
X,901812224
X,306811392
X,517841408
X,338465792
X,469453824
X,344483072
X,454449920
X,349916416
X,470668800
X,469061120
X,523664384
X,409944576
X,516156160
X,362056448
X,623103232
X,363581440
X,308618496
X,787971840
X,390462208
X,598222592
X,598520576
X,357511680
X,665273344
X,324253696
X,413349632
X,818601728
X,844206336
X,432784384
X,513270272
X,612286976
X,587906816
X,541780736
X,382798848
X,622238464
X,631134720
X,514521600
X,454985984
X,661639680
X,611639296
X,669639936
X,729438976
X,539812096
X,670399488
X,593287168
X,524609792
X,537066752
X,393691136
X,749170176
X,509788928
X,546811648
X,506499584
X,297549056
X,407839232
X,597264896
X,554171904
X,539193088
X,628637952
X,418615808
X,434242560
X,519678208
X,570586624
X,368651008
X,600250624
X,581873408
X,592845312
X,580825600
X,330435584
X,556851456
X,413700096
X,359240960
X,367933184
X,579531264
X,622159104
X,577157120
X,565317376
X,524041216
X,559475712
X,853457920
X,460614656
X,624710912
X,295214592
X,434833152
X,669388544
X,344011776
X,774259200
X,434240768
X,500828928
X,574854912
X,363532032
X,318746880
X,700777472
X,318979072
X,472509696
X,510325504
X,578422528
X,418895104
X,362530816
X,313391872
X,830264064
X,388179712
X,339655424
X,335624704
X,302886912
X,584922368
X,362021632
X,442039296
X,537471232
X,511988736
X,430866432
X,317034496
X,508673792
X,528165120
X,287001856
X,538070528
X,438309376
X,453305344
X,440737792
X,293390848
X,747819008
X,363290112
X,418257920
X,356038656
X,591305472
X,657922304
X,416270848
X,363278336
X,818519808
X,396439296
X,537743360
X,387486208
X,469684224
X,660585984
X,676406016
X,535181568
X,290164736
X,339710208
X,484977408
X,332634880
X,590440704
X,475550208
X,510341888
X,378472192
X,580394240
X,381625344
X,748034048
X,792068608
X,587592960
X,433566720
X,640648960
X,587485952
X,379107840
X,409397760
X,348819456
X,479170048
X,704632832
X,690541312
X,295990016
X,727342848
X,514634240
X,719503104
X,558306816
X,291352320
X,434766080
X,468429312
X,362237440
X,669718784
X,438134528
X,379687424
X,354053120
X,337285888
X,711654400
X,551896832
X,812627200
X,493601280
X,433659648
X,656926464
X,457258240
X,617789184
X,708199168
X,324244224
X,466177536
X,360680960
X,556092160
X,661516544
X,383846656
X,683250688
X,336800768
X,619737600
X,506520832
X,698270976
X,639512832
X,688570624
X,658878464
X,477892608
X,375980032
X,360242688
X,427746304
X,707977216
X,557689856
X,410810880
X,857692928
X,772739840
X,772443648
X,557842688
X,334874112
X,382747648
X,406971392
X,777324800
X,667773952
X,408537856
X,753040896
X,324155904
X,581821952
X,403652864
X,635706368
X,627375104
X,365579520
X,693707520
X,417185280
X,647902720
X,673160448
X,515278592
X,780156160
X,692528384
X,466424832
X,681033728
X,792464640
X,749208576
X,467291136
X,753388032
X,347616000
X,552583680
X,366674688
X,428008960
X,412857600
X,848947712
X,352800768
X,234652672
X,666042880
X,698560256
X,384207360
X,658386432
X,593709056
X,540961792
X,585899776
X,346276096
X,666864640
X,397875200
X,503414272
X,896931840
X,702409216
X,714149376
X,678250240
X,260776192
X,528682752
X,616236800
X,708052992
X,592799488
X,289085184
