V1,V2
X,9505076992
X,9563230720
X,5903610624
X,9544027136
X,5833303808
X,9514290944
X,9549044736
X,9547126528
X,5796052736
X,6272841728
X,9515372288
X,9551224576
X,9518300416
X,9525093632
X,5825827328
X,5831077888
X,5823655168
X,5827257088
X,9528674560
X,9539839488
X,5903234304
X,9507742208
X,9528189696
X,5909659136
X,9557036800
X,5815937280
X,9539912704
X,9494900480
X,9546348032
X,9539346688
X,9554695680
X,9507702784
X,9503168256
X,9501976320
X,5903346432
X,9507971328
X,5823151616
X,9535645696
X,5821594880
X,9504208640
X,9542550528
X,9502967552
X,5830309376
X,9522804224
X,9502758656
X,5796363520
X,9540496384
X,9505156864
X,5936370176
X,9535024128
X,5926839040
X,9513593088
X,9525678592
X,9534815488
X,9503017472
X,9510560768
X,9547464704
X,5798357504
X,9547639808
X,6508124160
X,9544180992
X,9515655168
X,9507929856
X,9504093440
X,5836246016
X,9509209600
X,9547081472
X,9568625408
X,9507987200
X,9515635968
X,9502235648
X,9526983168
X,5838501376
X,9522381824
X,9044925952
X,5913350656
X,9505234176
X,9510665472
X,9562081792
X,5903239424
X,9493033984
X,9542994176
X,9547785472
X,9548943872
X,9503273728
X,9512710656
X,9516679168
X,5834601216
X,6782920960
X,9513989120
X,9550983424
X,9536416256
X,5938555648
X,9504299264
X,5920702464
X,9515476224
X,9523211520
X,5829743360
X,9515531520
X,9517291008
X,5804264704
X,9508017152
X,9523263488
X,9540293632
X,5940768256
X,9502859520
X,9549036288
X,5834837504
X,5841401088
X,9515968512
X,9503521792
X,5798233600
X,9544135936
X,9542943488
X,5821814528
X,9514148608
X,9513089280
X,9504644608
X,5835974400
X,9508401152
X,9501974784
X,9516270336
X,9522284032
X,9515443968
X,9503712512
X,9504294144
X,5941602816
X,9503662336
X,9516134400
X,9503883264
X,9547244544
X,5837508096
X,9503513600
X,9514040064
X,9505579776
X,9532079872
X,9501084160
X,9522626816
X,5828098304
X,5932392192
X,5924287744
X,9542165248
X,9165966080
X,5816068608
X,9544133120
X,9542041600
X,9529072384
X,9513451520
X,9503659520
X,9545082624
X,9542893568
X,9514449152
X,9504913664
X,5859800576
X,5938187264
X,5837856256
X,9554682368
X,9545090816
X,9507323392
X,8951726848
X,9502874368
X,9542915328
X,9521843712
X,9525370112
X,9502323968
X,9508664064
X,9504088320
X,9503672064
X,9513288960
X,9542243840
X,9538620672
X,9528446208
X,6180957440
X,5826606080
X,9544168192
X,9541320960
X,5800189952
X,9528434688
X,9514173696
X,9513193728
X,9555113472
X,9503288320
X,9502719744
X,5906749696
X,5947661824
X,9511110912
X,5935487232
X,9565105408
X,9511587840
X,5830170112
X,9508807424
X,5837786368
X,9501858048
X,9514301184
X,9554020352
X,9508764672
X,9517062144
X,5919844352
X,9497730816
X,9555845632
X,9542517248
X,9514637824
X,9504889600
X,8435811328
X,5800708608
X,5830160128
X,9554120704
X,9516785408
X,9509167360
X,9528814336
X,5823954432
X,5799627008
X,9542809600
X,5919534336
X,9551022336
X,9511259648
X,9504966912
X,9503487232
X,5802439424
X,5934365952
X,5826936576
X,9554660096
X,9505606656
X,9514581248
X,5837390080
X,9568204032
X,9535874560
X,5832667648
X,9555064064
X,9512554240
X,9514579712
X,9508406784
X,5937877504
X,9505495552
X,9517560576
X,9518381312
X,9511487488
X,9503029760
X,9509280512
X,9517048064
X,5940007424
X,9543418880
X,5902716160
X,7006533376
X,5820987392
X,5825669632
X,9567549952
X,5951604736
X,9506577408
X,7645928448
X,9523053568
X,9522631680
X,5824224000
X,9515018496
X,5797980928
X,9538334976
X,9560815872
X,9554761472
X,8545147648
X,9502504192
X,5903124480
X,9514153728
X,9564631040
X,5930652672
X,9539093504
X,9564679168
X,5904697600
X,9554279168
X,9502375680
X,9524130304
X,5932316160
X,9505580800
X,9513263360
X,9541615104
X,9503082496
X,5935766528
X,9514663424
X,5934199552
X,9506056704
X,9555851776
X,9515242752
X,9516796416
X,9505067520
X,5902981376
X,9534763520
X,9505364736
X,9511246848
X,9516344832
X,5824778496
X,9553937152
X,9520304896
X,9560190720
X,9565439744
X,9508836096
X,9516675328
X,5840346624
X,9508281600
X,9528524800
X,9525069312
X,9507678720
X,5928890624
X,9516258304
X,5834853120
X,9505057792
X,5836112640
X,9597027072
X,5836671744
X,9501891840
X,6543932416
X,9539273728
X,9508124928
X,9547964416
X,5908625664
X,5836820736
X,9510557952
X,9521075456
X,5902381056
X,9523299328
X,9512272384
X,5910971648
X,5821596928
X,9501652992
X,5917520384
X,9503221248
X,9541892352
X,9541771264
X,5902343680
X,9546739712
X,9505763584
X,9554686720
X,9543787264
X,9502971648
X,9507032320
X,5796076288
X,9457861632
X,9504478208
X,5903959808
X,9514392832
X,9500750080
X,9542301952
X,9510020096
X,9597756672
X,8242795520
X,5823856384
X,5800153856
X,9508465152
X,9546342912
X,5796012800
X,9509686784
X,9503432960
X,9514021888
X,5800335360
X,9545702912
X,5928990208
X,9523787008
X,9597212672
X,5812229376
X,9549763840
X,5821829376
X,9523265280
X,9502731008
X,5835516672
X,9547095552
X,9510266624
X,5826935808
X,5905914112
X,9525368064
X,5809447424
X,9596977408
X,9517781504
X,9543483392
X,9504531200
X,9516829952
X,5905209600
X,9502472960
X,9542838784
X,5835642112
X,9554041344
X,9544706560
X,9518741760
X,9548836608
X,9539911680
X,9419483648
X,5837339904
X,9510668800
X,9501759744
X,9503574272
X,9562908672
X,5838565120
X,9502489856
X,9525751296
X,9513184000
X,5802411008
X,5834070528
X,9514474496
X,5840887296
X,9502908672
X,5799652608
X,9541586432
X,9527009792
X,9508688896
X,9504958720
X,9515306240
X,5904014592
X,5921655552
X,9517425152
X,5828907008
X,9510377728
X,5800843264
X,5798573824
X,5940802048
X,5797625600
X,5825706240
X,9542815232
X,9526379264
X,5802563072
X,9516807936
X,5919977984
X,9564930816
X,5941000192
X,9514882560
X,9524984064
X,9508278528
X,9512401664
