V1,V2
X,9543325184
X,9504179456
X,9507486208
X,9503003392
X,5935651584
X,5796745472
X,9534431744
X,9523124736
X,5823522048
X,9405903616
X,5823525888
X,9594818560
X,5795822592
X,9541889024
X,9520328704
X,9506135552
X,9523671808
X,9504774144
X,5803440128
X,9521466624
X,5801990656
X,5826571776
X,9505044480
X,9510479616
X,9506536704
X,9564680192
X,5825989632
X,9560210688
X,9504784384
X,9511421952
X,9505841408
X,9559328000
X,9505680384
X,9524660992
X,5799424256
X,5833673728
X,5802407168
X,5798387968
X,9515466240
X,9562862080
X,9503664384
X,9536377344
X,9573321216
X,9580407808
X,5830165248
X,9524571392
X,9347647232
X,5796731904
X,9520583680
X,5824251136
X,9540115200
X,9540518912
X,9502798848
X,5827678464
X,9566333440
X,9555834368
X,9543336448
X,9521117440
X,9522944768
X,9565580288
X,9524006400
X,5833100544
X,5834623488
X,9506922752
X,5826819584
X,9526054912
X,9571271168
X,9564088064
X,9523169536
X,9040662016
X,9536027904
X,9510030592
X,9509059840
X,9542758656
X,9535799040
X,9509171200
X,5801110016
X,5797640192
X,9523427072
X,5827039488
X,9520569856
X,5797409024
X,9502865920
X,5901296640
X,9504705024
X,9508012544
X,9569209344
X,9508171264
X,5830260736
X,9515289856
X,9561260800
X,8039171072
X,9545268736
X,9520110080
X,9505297152
X,9522920960
X,9559581184
X,9503684352
X,9515080192
X,9520369920
X,9505255680
X,9564440576
X,5798188544
X,9565796352
X,9535190016
X,9510262528
X,9503380992
X,9564842240
X,9503223808
X,9561281792
X,9564989440
X,9555249920
X,9534532864
X,9527252224
X,5834496512
X,9510100224
X,5835833856
X,9505646848
X,5817496320
X,5843435776
X,5799430912
X,9507818240
X,5905277952
X,9510345984
X,9508894464
X,9505900544
X,9520950784
X,5902768640
X,9559156480
X,9511455744
X,9576883712
X,9522845696
X,5827051008
X,9558040576
X,6950777088
X,5820645120
X,5836082176
X,5824985600
X,5830779136
X,9560284160
X,9571641344
X,8541632256
X,5800365824
X,9560837632
X,9544776448
X,5801151232
X,9516684544
X,9516409344
X,9507816192
X,9571521536
X,5815735040
X,9539514624
X,9510347776
X,9554822912
X,9558043392
X,9508212480
X,9504800000
X,5836998912
X,9566505472
X,5830172672
X,5831038976
X,9519986432
X,9534859264
X,9551389952
X,9564041728
X,5835133184
X,9588265728
X,5801590784
X,5796462592
X,5798736896
X,9569134592
X,9504817664
X,9551477248
X,9541934848
X,5835789824
X,9033121024
X,9507111680
X,9559419392
X,9565884672
X,9523988224
X,9511308544
X,9507575808
X,5819646976
X,5796384256
X,9540642048
X,5831280896
X,9563908096
X,9509355520
X,9521152768
X,5797394432
X,9568432896
X,5902846464
X,9545243648
X,5796908032
X,9545259264
X,5812067584
X,9505658880
X,5826611200
X,9567791360
X,9564439040
X,5817588992
X,9519593216
X,5820987392
X,5798515200
X,9506452992
X,5797254912
X,9524252160
X,5827236608
X,9507122432
X,9530506496
X,9575281408
X,5826484224
X,5936075776
X,5798837760
X,5809821440
X,9560850176
X,9543741696
X,5832691456
X,5836183552
X,5906551552
X,9571853312
X,9505657344
X,5800119040
X,5901977088
X,5830052352
X,9588508416
X,9523707904
X,9545024768
X,5930178304
X,5822624256
X,9218015488
X,9505591808
X,6955586048
X,9562155776
X,9574920704
X,9521245440
X,9287634432
X,9521544704
X,9508175104
X,5831539200
X,9504222720
X,9569589504
X,9529557760
X,5841303552
X,9558410240
X,5932884992
X,5817551872
X,9565686272
X,5920129024
X,5900650496
X,9521201152
X,9564992256
X,5800584192
X,9564692480
X,9510408960
X,9502959360
X,5825774080
X,5836015872
X,9505877504
X,5830795264
X,5901589248
X,9508585984
X,9524634368
X,5901776384
X,9502574592
X,9571597824
X,5797198336
X,9557952256
X,5902169088
X,5801024768
X,9521950720
X,9508269312
X,5854551808
X,9538411776
X,9508997120
X,5899319552
X,5797609728
X,9520065024
X,5837095680
X,9578879744
X,9520435456
X,5797261568
X,5809697024
X,5838339584
X,5831856384
X,9561532160
X,9568466944
X,5831132928
X,5819815936
X,5835777280
X,9551545856
X,5796029952
X,9562066176
X,9505244928
X,9507263488
X,9566478848
X,9198780416
X,5798852352
X,5835817728
X,9506300416
X,5809347072
X,5795758592
X,9544730368
X,5836318976
X,9517129472
X,9538458368
X,9505321216
X,9508456192
X,5809717248
X,5901856512
X,9505105920
X,9505603072
X,9533632000
X,9523022080
X,9509920768
X,9541606144
X,9565193728
X,9503305728
X,9565593344
X,9523502848
X,9523192320
X,9561886208
X,5906291200
X,5801673216
X,9523302144
X,9557665536
X,9504317184
X,5931703296
X,5813261568
X,5824914944
X,9507274496
X,9523838976
X,5933741056
X,5801515520
X,5817988608
X,9545524224
X,5901774336
X,9515372544
X,9512278016
X,9561974272
X,5837875712
X,7897363968
X,5812195584
X,9515090176
X,5831080960
X,9506910720
X,9556115456
X,9505500160
X,9511363840
X,5826974464
X,9555741184
X,9522835712
X,5798864640
X,9544845312
X,9571848192
X,9515722496
X,6133463552
X,5800919552
X,9544724480
X,9508510208
X,9569790976
X,9505064960
X,9508405248
X,5840324864
X,9507126528
X,9541612800
X,5909692928
X,9521393408
X,9566366464
X,5907688448
X,5940355584
X,5835913216
X,5804084992
X,9508570624
X,9509824000
X,5847137792
X,5817718528
X,5943709952
X,9558474496
X,9504516096
X,5817495808
X,9502383360
X,5816876800
X,9574479872
X,9555335424
X,5943005952
X,9537032192
X,5901790720
X,9507786752
X,5816590848
X,9551429376
X,5816234240
X,5828379904
X,9507023872
X,9506350080
X,7521728000
X,5819866880
X,5831777024
X,5823312128
X,9558919680
X,9499415296
X,9521399552
X,5826574848
X,9535200000
X,9520146432
X,9554782208
X,5795699968
X,9541953536
X,5901359872
X,9521918976
X,9564588032
X,9541201920
X,9539135232
X,9520275200
X,9570313216
X,9506548992
X,9505079808
X,9567435264
X,9563035648
X,9508681216
X,5798734336
X,9508403712
X,5817773824
X,9565798656
X,9503707904
X,5938729984
X,9541483520
X,9505709824
X,5802656256
X,9137298944
X,9538822656
X,9502927360
X,9530953728
X,9545776384
X,9534683136
X,8391273472
X,9505136640
X,9507824896
X,5900862464
X,5948296192
X,5795196928
X,9505631488
X,5901789440
X,9516733184
X,9541319936
X,5831310336
X,9540435712
X,9520452864
X,9507091968
X,9566170112
X,9505005312
X,9566206976
X,9506491904
X,5828024576
X,9566584320
X,9515336192
X,9502845696
X,9516959744
X,9564270848
X,5795059456
X,9558974464
X,9527960064
X,9538726656
X,9506876416
X,9524433664
X,9504772608
X,5826195456
X,9561111296
X,5831591936
X,9506692352
X,8815774464
X,7457217024
X,5798511616
X,9505956608
X,9520036864
X,9506941952
X,5835948800
X,5901896960
X,5811360768
X,9558545664
X,9506864896
X,5934251520
X,9564629504
X,5828465152
X,9502897920
X,5802761984
X,5842585856
X,5838298624
X,7331370752
X,5823795456
X,9561410560
X,9312740864
X,9504990976
X,5932623360
X,9564918528
X,5818137600
X,9504921088
X,9567285504
X,5900633856
X,9541058816
X,5799961344
X,5826230272
X,9572938240
X,5801202688
X,9516665600
X,9564652288
X,9522602240
X,9564995584
X,5816544768
X,5829960192
X,9508538624
X,9571397632
X,5836711168
X,9570430208
X,5823488512
X,9571928320
X,5901146112
X,9572271616
X,5835573504
X,9505257216
X,7696178944
X,9527430912
X,5817060864
X,9522619136
X,5840672000
X,9505189888
X,9508046080
X,9508229888
X,9508525568
X,9555165952
X,5833775104
X,9541633024
X,9503728384
X,9560657152
X,9505080320
X,9499732224
X,9561769216
X,9540426496
X,5801043200
X,5806729728
X,9510247936
X,9509583872
X,5826047232
X,9545334528
X,5825702912
X,9522980096
X,9564963072
X,9556734976
X,5817825536
X,9555413248
X,9552050688
X,9542701824
X,5798482432
X,9556792576
X,5799491840
X,9561904128
X,9509527808
X,9558598400
X,5795574784
X,9541061888
X,9523479040
X,5831772928
X,9508432128
X,5800755456
X,5826085632
X,9569668608
X,9504175360
X,9567559680
X,9524236544
X,5800605184
X,5832233216
X,5833245696
X,9537969920
X,9502603520
X,9516098816
X,5796372992
X,9563791360
X,9505141504
X,9508807424
X,9521476608
X,5798053120
X,9520734976
X,9522726400
X,9536641536
X,9509079296
X,5819874304
X,9557743872
X,5798788608
X,9526677248
X,9523515648
X,5822683904
X,9568265728
X,9536022272
X,5796775936
X,5926563328
X,9538376192
X,9522448128
X,9569796352
X,9522060544
X,9508749312
X,5830737408
X,5797100288
X,9558524672
X,9572160000
X,9522118400
X,5798305536
X,9510102528
X,9566486016
X,9546251776
X,9569020928
X,9511130112
X,9544918016
X,5818276096
X,9528024832
X,9564869376
X,9523972864
X,9557551360
X,6671067392
X,9562898432
X,5837743104
X,5801040128
X,5834868224
X,8134847744
X,5901620992
X,5832568832
X,5933701888
X,9524383232
X,9513527040
X,5854637056
X,5823219712
X,9565600256
X,9505102848
X,5816714240
X,9508804096
X,9509662720
X,9508059904
X,9564709120
X,9529831680
X,5795527424
X,9507753216
X,9509791744
X,9536349440
X,9556390144
X,9517391360
X,9510499072
X,5810749440
X,5825844224
X,9566543872
X,9564689664
X,9503566848
