V1,V2
X,9507516928
X,9505204736
X,9504737536
X,5840701184
X,9504992000
X,9509595136
X,9505697024
X,9503125504
X,5799238144
X,5902282752
X,9551747072
X,9509434880
X,9523299072
X,9537642752
X,9554792192
X,9504910848
X,9504838144
X,9550985728
X,9520768000
X,9559926272
X,5837794304
X,5901640960
X,5939352064
X,9515770112
X,9501683712
X,9505632000
X,9505323264
X,9509305344
X,5798861824
X,5932976640
X,9509522432
X,5796029696
X,9509566464
X,9505977856
X,7995914240
X,5865381120
X,5799806464
X,9502052608
X,9509242368
X,5940713216
X,9569191680
X,9501467136
X,9507890944
X,9506574336
X,8451157248
X,9532327168
X,9543277568
X,9504594432
X,9503371520
X,9505238016
X,9506221056
X,9514188800
X,9531293952
X,9605727232
X,5799754240
X,9509250560
X,9504688128
X,5798809600
X,9553375744
X,9509013504
X,9520193792
X,9502560000
X,5842112000
X,9555472896
X,5831907072
X,5830067968
X,5798193664
X,9546780416
X,5826143232
X,9510512384
X,5837827072
X,5832226304
X,9509939968
X,9568345600
X,5815913472
X,9540818944
X,5800580864
X,9505127936
X,9547423232
X,9501444096
X,9575320832
X,9505999104
X,9557008128
X,9501193216
X,7387839744
X,5902700544
X,9509260288
X,9505661440
X,6817286400
X,9567542784
X,5820122880
X,9510476032
X,9507640064
X,9521835776
X,9509937920
X,5840390144
X,9508084736
X,9542202368
X,9538414080
X,9503818240
X,9527782912
X,5901447424
X,6599513600
X,5836835328
X,9503244544
X,9515706368
X,9551294208
X,9508971264
X,9525747968
X,5818055424
X,5838168832
X,9505403648
X,5798562560
X,9507169280
X,9510601728
X,5827946752
X,9496418816
X,9504666880
X,9525850368
X,9544166912
X,5796781312
X,9507801088
X,5830035712
X,5840527872
X,9517384704
X,5901296384
X,9530545408
X,9520505600
X,9503243520
X,9527628032
X,5834129664
X,9508729344
X,9503453696
X,5795909632
X,5855617792
X,9529847552
X,9505353216
X,9505054976
X,9509390080
X,5903053312
X,9502358784
X,9504743424
X,9505408768
X,5798255872
X,9508009984
X,5824651776
X,9505086720
X,9543643904
X,9506475008
X,9505199104
X,9547176704
X,5799585536
X,9510664192
X,9510198784
X,9581071616
X,6772999680
X,9502948608
X,9555910400
X,5822370560
X,9502172160
X,9505539072
X,9505802752
X,9506979072
X,9522698752
X,9543845376
X,9505178624
X,9516947456
X,9527755264
X,9517843200
X,9513264640
X,9514666752
X,9503652608
X,6480133632
X,9504335360
X,9548128768
X,9509061120
X,5797507072
X,9539095552
X,9505624064
X,9511641088
X,9509475072
X,5802687488
X,9505628416
X,9504716032
X,9505768192
X,9520406528
X,5796797440
X,5803396352
X,9509230848
X,9539046656
X,9504921344
X,5806321920
X,9506985216
X,9512549632
X,5936912640
X,9575383296
X,9551924224
X,5799957248
X,9527945472
X,5820790272
X,9502738432
X,9542057728
X,5838776320
X,5801910784
X,5800994560
X,5795623424
X,9506513152
X,8899186432
X,9516599808
X,9504883456
X,9532020736
X,9507872000
X,9508855552
X,9536819200
X,9541148160
X,5798215936
X,9504006656
X,9507138560
X,9541519616
X,9516089856
X,9509992960
X,9514485504
X,5816320256
X,9511870720
X,5825095168
X,5797250560
X,9501506816
X,9503877888
X,9508359168
X,5834888192
X,9507344640
X,9537396480
X,9507211776
X,9520018688
X,8956424960
X,5802249216
X,9556056832
X,9504865536
X,9508922880
X,9504753664
X,9506546944
X,9503555840
X,9541933568
X,9510158080
X,9504115456
X,9510183168
X,5798516224
X,9547055360
X,5799772672
X,5903157760
X,9546311936
X,9505338880
X,5840754688
X,9542157056
X,9503573248
X,5802346496
X,9537608448
X,9568113152
X,9548287488
X,9508547328
X,9503119872
X,5899489024
X,9552314880
X,5927106304
X,7708943872
X,6177260032
X,5803279360
X,9564471040
X,9509600000
X,5806189824
X,9517446656
X,9548481536
X,9505064448
X,9538651648
X,5901954048
X,9568099328
X,5827637760
X,9509858304
X,9537767936
X,9508314368
X,9508154112
X,9514740992
X,5902538496
X,9528699136
X,9512811264
X,9514329600
X,9505435136
X,9557536256
X,9503806208
X,9505662976
X,7053916160
X,9507371776
X,5799528704
X,9504343808
X,5803589632
X,9505185024
X,9503440384
X,9517415168
X,9506507008
X,5806598912
X,9527708416
X,5798809856
X,9506220544
X,9509907456
X,9505043968
X,9505531904
X,9510325504
X,9504898048
X,9504415744
X,9548208640
X,9504923904
X,9505777152
X,7317031168
X,9532352768
X,5938521856
X,9506691328
X,9505851392
X,9508199424
X,9509977344
X,9559365120
X,9520311296
X,5837047296
X,5799006976
X,9508426752
X,9514319872
X,9504594688
X,9505185024
X,5809293568
X,9537609472
X,5830314496
X,9507361792
X,9505732352
X,9503195648
X,9520376064
X,5830481920
X,5832962304
X,9543756800
X,5799212544
X,9517943296
X,9539147008
X,9505770240
X,9507589120
X,9539283968
X,9542854656
X,9512446208
X,5801178624
X,5796820736
X,9532422400
X,9506746880
X,5951098368
X,9501789696
X,9508507904
X,5843277824
X,5837924864
