V1,V2
X,9562628352
Y,9567754240
X,9565803008
X,9564654336
Y,9564947968
X,9564556032
Y,9564876544
X,9564984832
Y,9564785408
X,9563396864
Y,9567610368
X,9563519488
Y,9563682048
X,9563929344
X,9562595840
X,9563678976
X,9563311360
X,9563126272
Y,9562793472
X,9562854656
Y,9564163072
X,9563282944
X,9563298304
X,9563983616
X,9564942336
Y,9563364864
X,9564101632
Y,9563978496
Y,9564179712
Y,9563552768
Y,9563264256
X,9562687232
X,9563974400
Y,9563259136
X,9564682752
X,9564384000
Y,9562495232
Y,9564460800
X,9563665152
Y,9564609536
X,9564329984
X,9563107840
X,9563691008
Y,9565247232
Y,9563097344
Y,9563930880
X,9563580672
Y,9564167680
Y,9564479488
X,9564145664
X,9564893696
Y,9564932096
X,9565327872
X,9563732480
Y,9566496512
X,9565671424
Y,9564613888
X,9564598272
X,9565219328
X,9563672320
X,9563582976
X,9564458240
X,9564442624
X,9562952448
X,9565165568
Y,9563591936
Y,9564784896
Y,9563535360
X,9564115712
Y,9565467904
Y,9564022528
Y,9564364800
X,9563384320
Y,9563614464
X,9563304448
Y,9564266496
X,9564158720
Y,9564943616
Y,9563778560
Y,9562676480
X,8821860608
Y,5797055744
Y,5798383872
X,5795653632
Y,5800509952
X,5801735936
Y,5800542208
X,5800854528
Y,5803039744
Y,5799559424
X,5800448000
X,5804134656
Y,5801105920
Y,5803245056
Y,5802088704
X,5801716992
Y,5799968000
X,5795634944
X,5798008832
X,5794938112
Y,5797257216
X,5798881536
X,5799567872
X,5797009920
Y,5797281280
X,5799519232
X,5799645952
X,5798933248
X,5799515648
X,5799166464
X,5799328512
Y,5798357504
X,5798889984
X,5799945216
Y,5797597952
Y,5797029120
X,5799347712
X,5797413888
X,5795347456
X,5798623232
Y,5796668160
X,5800629504
X,5798558464
Y,5800611840
Y,5796247296
X,5798913280
X,5800905472
X,5798608640
X,5801188352
X,5797634560
X,5796492800
Y,5798549504
Y,5798427904
Y,5800341760
X,5795453184
Y,5796796672
Y,5798795776
X,5800922624
X,5801510400
Y,5799872000
Y,5803070720
X,5800489728
X,5801954048
Y,5797345024
X,5801200128
Y,5799364864
Y,5796448512
X,5798962944
Y,5797289472
Y,5807086592
X,5797291520
X,5798483456
X,5799628288
Y,5798139904
Y,5799265536
X,5800645888
X,5798527232
Y,5805992704
X,5799298304
X,5807509248
Y,5801980160
Y,5800888064
X,5800445184
Y,5800703488
Y,6520002560
X,9524471040
X,9525069824
X,9524605440
Y,9524670720
Y,9524633856
X,9525329152
X,9525630464
X,9525329408
Y,9525831424
X,9525140224
Y,9525374464
Y,9525147136
X,9524778240
X,9524563456
Y,9525768192
Y,9525403392
X,6023461632
Y,5797109504
Y,5799769088
X,5799646208
Y,5838349568
X,9561616896
Y,9563484160
Y,9565062912
Y,9562201600
X,9563074304
X,9563905024
X,9563556608
Y,9564150528
Y,9564058880
Y,9561946368
Y,9564302848
X,9563002880
X,9565692416
Y,9563475712
X,9564176896
X,9563694336
X,9562670592
X,9563581440
X,9562215424
Y,9563681280
Y,9562658560
X,9563586048
X,9561796096
Y,9563347456
X,9562481408
X,9563200000
Y,9564338176
Y,9563084800
Y,9562615552
X,9563875584
X,9562875904
X,9563404032
X,9564459008
Y,9563678720
X,9563904768
Y,9564747520
X,9562305280
Y,9565692928
Y,9562910208
X,9565246720
Y,9564450048
Y,9564485632
X,9563628800
Y,9564870144
X,9562973440
X,9564182272
Y,9563072000
X,9563328000
Y,9563203328
X,9563307264
X,9563464192
Y,9563453952
X,9565340416
X,9563286272
Y,9563361280
X,9564175360
X,9564556032
X,6659134976
Y,5800789760
Y,5799535872
Y,5799542016
X,5800571392
Y,5799790848
X,5800376064
X,5800213504
X,5800612352
X,5800071424
