V1,V2
X,5826503424
X,5826515200
X,5799641344
X,5904157184
X,5800781056
X,9571376128
X,9523462656
X,5827970304
X,9508760064
X,9510985728
X,9543610368
X,9505606656
X,5799974656
X,9570921472
X,8123239936
X,5901909760
X,9524099328
X,9507866624
X,9507722240
X,9515822336
X,8698069504
X,9515348224
X,5935349504
X,6571766784
X,5832566272
X,5833341952
X,9504089856
X,9508444672
X,9505640192
X,9505416192
X,9546682112
X,9504778752
X,9509069312
X,5816037376
X,9575020800
X,5827538688
X,5929037056
X,9511949568
X,5802204416
X,9503430400
X,9523337984
X,9509198592
X,9532550400
X,9508765184
X,9509152768
X,5797029888
X,5827284480
X,9546105344
X,9505499136
X,9503311360
X,5821252608
X,9559241472
X,9503425792
X,5808916992
X,5846600448
X,9504002048
X,9546395648
X,9522238976
X,9501622016
X,9541639680
X,5829239808
X,9524273408
X,9514673152
X,8285208832
X,5797917184
X,9507511296
X,9567880960
X,5798785024
X,9531965696
X,5813884160
X,9522422016
X,7082869504
X,9564921600
X,5798851328
X,9503073792
X,5811769856
X,9507083520
X,5829337600
X,9516758784
X,5926582784
X,6604416000
X,5800303104
X,9524247040
X,9503490560
X,5830119936
X,9522309632
X,9524283136
X,7288524544
X,9502743552
X,5808382720
X,9504521216
X,9514526720
X,9534165248
X,5801586944
X,9504401920
X,9502577920
X,5824683264
X,5836492032
X,9568264192
X,5940575232
X,5803609856
X,9506990336
X,5800250368
X,9545446912
X,9505278464
X,9529693184
X,5902255104
X,9513909760
X,5813623808
X,5822306560
X,9541831424
X,9517581824
X,9532201984
X,9544406016
X,5841552896
X,9509227520
X,5829386240
X,9504248320
X,5901938688
X,9504934400
X,9546864384
X,5906253312
X,9532734464
X,9538638848
X,9509508608
X,5800185088
X,9505153024
X,9546521088
X,9551357184
X,9544181504
X,5827146752
X,9507292928
X,9546134784
X,9506562560
X,9578695936
X,5827326208
X,9531127808
X,9546269440
X,9522349568
X,5798932480
X,9514415360
X,5828108032
X,7700392448
X,9506460672
X,9545052928
X,5843056640
X,9509328128
X,9545869056
X,5798639360
X,9511765504
X,9566791424
X,9508364288
X,9575125248
X,8738312960
X,9542140416
X,9543564544
X,9540278784
X,5823510528
X,9502519296
X,9533502208
X,5795935744
X,9505461248
X,5797830912
X,5835359488
X,9508164864
X,5828450048
X,9564455168
X,9532499200
X,5797954304
X,8303921408
X,9510348288
X,9533656576
X,5816841728
X,5836788224
X,5798945024
X,9532939520
X,5799011840
X,6212944384
X,9502541056
X,9505764864
X,9543735296
X,9524020224
X,9528674048
X,9513980160
X,5840831744
X,9506896384
X,5903072000
X,5936034304
X,9529419264
X,9504916224
X,9544390144
X,9514624768
X,9505330432
X,9546070784
X,9512148480
X,9512339968
X,5800275200
X,5814200064
X,5801991168
X,9543514624
X,5831264000
X,5807264768
X,8522001152
X,9564352256
X,9503916544
X,9541083648
X,9505200128
X,9527876608
X,5925938176
X,9507437312
X,9502312192
X,9540880128
X,9503623424
X,5801478912
X,9506897664
X,9503186176
X,5798256896
X,9554226944
X,5796925184
X,5831925504
X,9504088320
X,5836490752
X,8907183104
X,5814157056
X,9530121728
X,9532649984
X,5929016320
X,5936745216
X,9505254912
X,5795730176
X,9512188672
X,5827708672
X,5799629568
X,5902242816
X,9513255936
X,9518866688
X,9515181568
X,9517418752
X,8438988544
X,9546448640
X,5799175168
X,9565355776
X,5800923648
X,9543682048
X,9558774784
X,9523398400
X,9531894784
X,9509134336
X,9509225728
X,9508672512
X,5799836416
X,7840299264
X,9532933376
X,9531379968
X,5799623936
X,5802567424
X,9508446976
X,5801111040
X,9545189632
X,9515594496
X,5798579712
X,5807518208
X,5807570688
X,9503132672
X,9518479616
X,9523101440
X,5827335424
X,9503107584
X,9566852864
X,9537757184
X,5797879040
X,5901671424
X,9509140736
X,9513774592
X,9515673856
X,9566299904
X,9530147584
