V1,V2
X,5796368384
X,9548579584
X,9523614720
X,9508459264
X,9502776320
X,5795505664
X,5796923904
X,9547821056
X,5829438208
X,9509983232
X,9543474944
X,9543118336
X,9506149888
X,9502730240
X,9503968256
X,5831645184
X,9530457600
X,5902526720
X,7308787968
X,9523923968
X,9542894848
X,9563764480
X,9509533952
X,9503766016
X,5814866688
X,9522921216
X,9503186432
X,9567610368
X,9509358848
X,5800893440
X,9506534400
X,7962550272
X,9543278336
X,9566059520
X,9503016960
X,9504408576
X,5829806592
X,9526494720
X,9566274304
X,9522980864
X,9546859008
X,9524415232
X,9530727168
X,5840448768
X,9505660160
X,9533143296
X,9505655552
X,5798279680
X,9505607424
X,5824718592
X,5808090368
X,9504237312
X,9564819968
X,9505125632
X,9503899136
X,9506677504
X,9567255296
X,9507387648
X,8302903040
X,9533721088
X,5901615104
X,9527056384
X,9509098496
X,5823667456
X,5797887488
X,9506682624
X,5827557120
X,9509647104
X,9563632384
X,5821333248
X,9564197632
X,9503345408
X,5795606016
X,9510988544
X,5835177472
X,5812913152
X,5830138624
X,5799943168
X,9565350400
X,9504902144
X,9506600960
X,9507546112
X,9528940800
X,9513399040
X,9503556864
X,5800087552
X,5832134144
X,9548366336
X,9510181120
X,5797920768
X,9528953856
X,5819611392
X,9525629184
X,9566260992
X,9522455808
X,9508146432
X,5832883712
X,5794969856
X,9540729856
X,9505686016
X,9509912064
X,9507767296
X,5816759040
X,5803219712
X,9513406976
X,9504670720
X,5802060032
X,9505219584
X,5834241024
X,5830531584
X,9503657216
X,5828681984
X,9505397760
X,9526318848
X,9543705600
X,9565907712
X,9527559168
X,9507765760
X,9509941504
X,9589859840
X,9505540352
X,9525491200
X,9524072960
X,9545036032
X,9523979776
X,9503993600
X,9504254464
X,9504982528
X,9506306816
X,9526219776
X,9541304832
X,9526179840
X,6696528896
X,9548040192
X,9540653824
X,9504962560
X,9545583360
X,5837417984
X,9504158976
X,9565113344
X,9504021248
X,9557365760
X,9528435712
X,9522510080
X,9564746752
X,9561060608
X,5818564096
X,5829850880
X,9537135104
X,9528662272
X,5799242752
X,9509666560
X,9523658752
X,9565463040
X,9504788736
X,9543174400
X,9546726400
X,9564065792
X,5951917824
X,9535009024
X,9543316992
X,9540623872
X,5824318464
X,9506454784
X,9564965632
X,9565351424
X,9505702656
X,5825520640
X,9524219136
X,9509397504
X,9566863872
X,9542976512
X,5822725888
X,9505114112
X,9503458816
X,9505026816
X,9528068352
X,9558745088
X,9543942656
X,5799111680
X,5814860288
X,9507594752
X,9503451392
X,5811362048
X,5814770944
X,9529976320
X,5798712832
X,9505132032
X,9565847296
X,9506631168
X,9520781824
X,5828503296
X,9503281408
X,5798964992
X,9495726336
X,9566636032
X,9556203520
X,9566478848
X,9530205696
X,5794778112
X,9503930112
X,9508980992
X,5827840000
X,9505144832
X,5939549952
X,9505759744
X,5832772096
X,9541082368
X,9567442688
X,9563644672
X,9506458880
X,9527271680
X,9567088384
X,9543403776
X,5837442048
X,9504772864
X,9565433344
X,9525250816
X,9504379904
X,9505700352
X,9507236096
X,5830628096
X,9513499648
X,6644376064
X,9503119360
X,5815865856
X,9540312832
X,5833069824
X,5803715328
X,9503407104
X,9508967424
X,9559414016
X,9509725440
X,9548758784
X,9517762816
X,9524980480
X,9507498752
X,5914693120
X,5802780672
X,9527381760
X,9503752704
X,9522528768
X,9548273920
X,5834030848
X,5839414016
X,9568626432
X,9510459136
X,5837466368
X,9527697408
X,9525027840
X,9503500544
X,9594602752
X,9541768704
X,9540748288
X,9541892096
X,9522029568
X,5817063936
X,9527469568
X,9544730880
X,7645148160
X,5815301632
X,9523341312
X,9525250560
X,9508284160
X,9510216960
X,9505026304
X,9526028032
X,9566951168
X,9522525440
X,9541181440
X,9545821696
X,9517835776
X,9524523264
X,9566900480
X,9544173568
X,9542244096
X,9523623936
X,9512692480
X,9505593600
X,9524924672
X,9548316416
X,5925202432
X,9563556096
X,9563930880
X,5814994944
X,9566878976
X,5898654720
X,9524005376
X,5826143232
X,9566139904
X,9533444352
X,8442014720
X,5831506176
X,9509788672
X,9568343808
X,9549290496
X,5885234688
X,9508818432
X,9514129152
X,9515193856
X,5797409280
X,9528091904
X,9521445120
X,5800094208
X,9503417088
X,9565372416
X,9548050944
X,9509549568
X,5847552512
X,9528157440
X,9518458880
X,9512527104
X,9564774656
X,9565053952
X,9507525632
X,7073568000
X,9544505088
X,5832215552
X,9502422784
X,5824092416
X,9544632832
X,9513598464
X,9503808000
X,9523864320
X,5800085760
X,9564138752
X,9541323776
X,5835019008
X,5797452288
X,9567423232
X,9526358528
X,9536818176
X,5840304384
X,9510287872
X,9542837504
X,9503618304
X,5798435328
X,5840128512
X,9502723072
X,9503455232
X,9542001664
X,5902274816
X,5795854848
X,5824175360
X,9507749120
X,9504940032
X,9536113408
X,9508934912
X,9543443456
X,9522254592
X,9537404672
X,9542765568
X,9525949440
X,5805814016
X,9505257984
X,9509427968
X,9541340672
X,5834064384
X,9550715904
X,5798551296
X,9510345728
X,9540365568
X,9566751232
X,9522103296
X,9504354304
X,9528759552
X,5904128512
X,5831666944
X,9509074176
X,9526052096
X,9505172224
X,9565693184
X,9545828864
X,5798675456
X,9504261888
X,9530013440
X,5815341824
X,9499458816
X,9541477888
X,9507266816
X,9540911360
X,9541258752
X,5825041920
X,9567735040
X,5800163072
X,9543857664
X,9529085184
X,9549185024
X,9518374400
X,9510642688
X,9592845824
X,5814553088
X,9510416128
X,5929510912
X,9564888064
X,9524977664
X,9503459072
X,9527640576
X,9542873600
X,9552574976
X,9590403072
X,9537747968
X,9590159616
X,9510230272
X,9566450432
X,9529248512
X,9522824448
X,9504378880
X,5807327488
X,5828633856
X,6493128448
X,5836841728
X,9548097536
X,9514582528
X,9505070080
X,5824146944
X,9564301312
X,9506414848
X,9509564928
X,9505613312
X,9564752384
X,5812793344
X,9509895936
X,9503091712
X,9565081088
X,5800757248
X,8134149376
X,9507230464
X,9541665024
X,5812921600
X,9539913216
X,9504897536
X,9521064704
X,9534045696
X,8965361152
X,9507348480
X,9543636480
X,9589828352
X,9523410432
X,9510581760
X,5826022912
X,9503959808
X,9566176256
X,9542857472
X,9506469376
X,5799482112
X,5930302464
X,9567491328
X,5831072000
X,9565590016
X,9559885056
X,5799365120
X,9548304640
X,9544997120
X,5901303040
X,9567824640
X,9503937280
X,5809678592
X,9506410240
X,5827300096
X,9522147584
X,5799000832
X,9543862528
X,9541999104
X,9513709824
X,9505191936
X,9523024640
X,5900656384
X,9507985664
