V1,V2
X,175619584
X,173741568
X,108884480
X,175458816
X,108820992
X,217628416
X,319603200
X,319264256
X,372425984
X,362514944
X,338756352
X,371808768
X,213645824
X,344282368
X,257473280
X,284436224
X,449711360
X,335667200
X,279944448
X,220837632
X,459808512
X,373395456
X,277492224
X,344370176
X,343816704
X,448093696
X,233462784
X,343081472
X,382101248
X,368707072
X,244147200
X,390080512
X,206589184
X,224939264
X,230058752
X,240864256
X,264445440
X,309543168
X,326984448
X,343580928
X,459007232
X,504477696
X,349378816
X,522147840
X,411106816
X,529138176
X,224704512
X,240206080
X,498030336
X,528867072
X,417863680
X,346947584
X,467024640
X,337350400
X,235490560
X,335835904
X,362733312
X,491726592
X,323593472
X,248700160
X,311375360
X,519207424
X,357842944
X,222928128
X,423971840
X,357938688
X,454208512
X,330331904
X,525002496
X,294098176
X,302998272
X,331080192
X,454107904
X,497646848
X,521489152
X,229829120
X,290529792
X,558897152
X,490286848
X,454662912
X,625994496
X,314053120
X,306643968
X,347725312
X,289905664
X,357016320
X,493832448
X,359095040
X,491314688
X,532638464
X,505502720
X,504605440
X,296558080
X,426448896
X,478942464
X,538774272
X,408488704
X,344433920
X,507307264
X,304138752
X,419064576
X,353276416
X,528473856
X,622311168
X,463526400
X,310654464
X,597666816
X,537694976
X,518168832
X,288018688
X,577884416
X,530825728
X,298102272
X,585095168
X,483805440
X,611685632
X,318887680
X,508491520
X,439065088
X,579165696
X,332300288
X,497613056
X,347296256
X,558317056
X,406398208
X,328425984
X,521401344
X,565007104
X,314902528
X,342217984
X,568650496
X,330227712
X,466020352
X,391279616
X,623122944
X,447722240
X,308930560
X,559959040
X,287682304
X,518385152
X,566055936
X,767599616
X,455766528
X,348537600
X,282977280
X,309628160
X,509013248
X,363531264
X,348288512
X,315343872
X,315800576
X,510413824
X,442004480
X,326017280
X,470384640
X,506601728
X,342122752
X,338254848
X,383170048
X,334389760
X,346230016
X,433304320
X,343674880
X,581639424
X,349186304
X,447434240
X,482172160
X,463216640
X,555309056
X,500805632
X,454062848
X,435176704
X,343175424
X,671971328
X,314002688
X,427661824
X,328835072
X,358180608
X,314441472
X,400909568
X,489321216
X,646972160
X,534768896
X,293514240
X,625549824
X,341821184
X,384137472
X,569790208
X,614702848
X,489155072
X,264470272
X,301859840
X,411156480
X,590385920
X,570933760
X,516058368
X,550104320
X,381013504
X,613417728
X,378890752
X,563102720
X,308369152
X,591027712
X,251222528
X,317939456
X,566376704
X,328876032
X,495405568
X,310683392
X,293122816
X,742877952
X,339742464
X,382902528
X,633008384
X,413969152
X,449246720
X,508160768
X,577216768
X,328258816
X,291832832
X,359036416
X,501300480
X,696543488
X,381798912
X,484556800
X,496344320
X,500780032
X,442595584
X,388044288
X,469088768
X,270453504
X,387727104
X,479025152
X,221917952
X,385179392
X,336149760
X,681828608
X,675151616
X,649526016
X,514368512
X,528779264
X,318334720
X,394051584
X,351591680
X,480197376
X,552229632
X,446022912
X,596283648
X,576538880
X,297790976
X,535754752
X,534160128
X,530549760
X,341632000
X,339255552
X,569322752
X,318094848
X,391336960
X,583406592
X,343411712
X,287345664
X,692091136
X,544433408
X,541798400
X,367881728
X,430179072
X,459110400
X,341335040
X,478344960
X,339978496
X,416594944
X,584851200
X,264984320
X,414372352
X,609780992
X,547584256
X,261554176
X,591021568
X,385557504
X,557947904
X,360691456
X,651823360
X,305311488
X,645618944
X,315846912
X,694283776
X,368807424
X,281359360
X,298244096
X,540020224
X,711060736
X,285474304
X,583845632
X,387362048
X,348830208
X,439559168
X,458788352
X,628783616
X,579970560
X,434630144
X,625679104
X,590382080
X,578246144
X,499948288
X,322524416
X,616644096
X,611064320
X,438019328
X,426879232
X,433491456
X,562452224
X,679293696
X,519527680
X,220238336
X,381263360
X,577796096
X,537137408
X,364259584
X,518161408
X,623241728
X,338631680
X,427705600
X,653166080
X,816798976
X,440337152
X,620911360
X,590450944
X,583278336
X,344550400
X,287801600
X,589825280
X,413135104
X,601573888
X,546006016
X,342832896
X,565927936
X,389313024
X,509757440
X,272865792
X,557688064
X,633965568
X,362778368
X,662009088
X,521079296
X,538905856
X,731224832
X,742816256
X,461166848
X,508335360
X,534654464
X,645247232
