V1,V2
X,151437312
X,181296128
X,173762304
X,182497280
X,175741696
X,107926784
X,181122816
X,108921344
X,264323328
X,199214592
X,326110720
X,325523968
X,354515200
X,361286400
X,371350784
X,379226112
X,326163456
X,333999872
X,378272256
X,488544512
X,282248704
X,384040704
X,460280832
X,285179648
X,347881728
X,346533120
X,377960192
X,581460224
X,483759872
X,215194880
X,456829184
X,387076096
X,456736000
X,280301312
X,358795520
X,491789568
X,424784384
X,426143232
X,495121152
X,499268864
X,398204160
X,496228352
X,480294144
X,453035008
X,497112832
X,426384128
X,387871232
X,484785408
X,413664768
X,533788416
X,497171456
X,359952384
X,457517056
X,444945664
X,230984192
X,353158912
X,491048960
X,493613056
X,493436672
X,389748736
X,561006592
X,390042112
X,601454080
X,386482688
X,330498048
X,464545792
X,647502080
X,524601088
X,309722880
X,414430464
X,568174848
X,387085312
X,456974592
X,312930560
X,344268544
X,213220096
X,489627136
X,362087936
X,484628224
X,556684800
X,555661824
X,582140160
X,336084736
X,522001152
X,329732096
X,549695488
X,653726208
X,306376192
X,583457024
X,395132160
X,538868480
X,538729728
X,284820224
X,488279808
X,494037248
X,536559104
X,499941120
X,355345408
X,502004736
X,422929152
X,336300800
X,346048256
X,341036288
X,545644800
X,336611584
X,583207680
X,495888384
X,363123200
X,508684032
X,497164800
X,430961152
X,500340224
X,779353088
X,549947904
X,343946496
X,466824704
X,535398144
X,353040640
X,611026176
X,539825152
X,432019456
X,465015552
X,427805952
X,508602368
X,356626176
X,489710848
X,468652288
X,358661376
X,389358080
X,667132416
X,539417856
X,477582336
X,539813120
X,444597760
X,328862208
X,471075328
X,490042112
X,269169664
X,508438528
X,512724736
X,459199744
X,459806464
X,338676992
X,625423872
X,361089792
X,758596864
X,311390976
X,446753536
X,338539008
X,524695296
X,369013760
X,316397056
X,458045440
X,562719488
X,293861120
X,593519360
X,590748928
X,699692544
X,388934400
X,676684032
X,483439616
X,282745600
X,542405888
X,493582080
X,234500864
X,573505792
X,473233152
X,668162048
X,293343744
X,490508544
X,384170752
X,338680320
X,701725440
X,283698176
X,612529664
X,585774080
X,493903360
X,543587328
X,432114432
X,695809792
X,485606400
X,474925312
X,558648576
X,467196416
X,336653824
X,434685696
X,344940288
X,564279552
X,470363136
X,455057152
X,624888064
X,552464640
X,514764288
X,485268992
X,476212224
X,744688384
X,292320000
X,558705664
X,277489152
X,534370048
X,303524352
X,531907840
X,558899456
X,363928832
X,306732800
X,758893312
X,356824576
X,428684800
X,654019840
X,713079296
X,425055232
X,553085184
X,581073920
X,607342336
X,422001920
X,745020416
X,434327808
X,442671872
X,698369536
X,648628224
X,587680512
X,472977920
X,511997440
X,469387520
X,630561280
X,515825152
X,617865984
X,575253248
X,511355648
X,440400896
X,610138368
X,649514496
X,615974144
X,452251648
X,414843136
X,672824576
X,575683840
X,561236992
X,629123072
X,631854080
X,554409984
X,523938304
X,667355136
X,611236352
X,633434880
X,574387712
X,577298432
X,627050752
X,595382016
X,550347008
X,815041536
X,405482752
X,548319232
X,343453184
X,512343296
X,585690112
X,580839168
X,582136064
X,623790080
X,532212224
X,295527424
X,534081536
X,505908736
X,478261760
X,550535680
X,543117824
X,586244608
X,635232768
X,391406848
X,513547264
X,607333120
X,409752832
X,343803648
X,629694720
X,533583360
X,662880000
X,581751552
X,462166272
X,443503616
X,498447616
X,537493248
X,609878272
X,436979456
X,489577216
X,540414976
X,622319104
X,361245440
X,651400192
X,905303808
X,665538048
